query_date,date_min,date_max,album_position,album_position_last_week,album_position_peak,album_artist,album_label,album_title,album_id,album_url,album_img_url,album_in_charts_weeks
2015-05-04,2015-05-04,2015-05-07,4,3.0,1,Farid Bang,Banger Musik,Asphalt Massaka 3,hiphop-details-268909,https://www.offiziellecharts.de/hiphop-details-268909,/templates/gfktemplate/images/cover/268909_a.jpg,5
2015-05-04,2015-05-04,2015-05-07,5,6.0,1,Die Orsons,Universal Domestic Vertigo,What's Goes?,hiphop-details-268723,https://www.offiziellecharts.de/hiphop-details-268723,/templates/gfktemplate/images/cover/268723_a.jpg,6
2015-05-04,2015-05-04,2015-05-07,6,4.0,4,Yelawolf,Interscope,Love Story,hiphop-details-271433,https://www.offiziellecharts.de/hiphop-details-271433,/templates/gfktemplate/images/cover/271433_a.jpg,2
2015-05-04,2015-05-04,2015-05-07,7,,7,Takt32,KIEZKUNST,Gang,hiphop-details-272848,https://www.offiziellecharts.de/hiphop-details-272848,/templates/gfktemplate/images/cover/272848_a.jpg,1
2015-05-04,2015-05-04,2015-05-07,8,5.0,1,Liont,TAKEOVER E,Löwenkind,hiphop-details-266561,https://www.offiziellecharts.de/hiphop-details-266561,/templates/gfktemplate/images/cover/266561_a.jpg,4
2015-05-04,2015-05-04,2015-05-07,9,7.0,2,Olexesh,385IDEAL,Masta,hiphop-details-270057,https://www.offiziellecharts.de/hiphop-details-270057,/templates/gfktemplate/images/cover/270057_a.jpg,5
2015-05-04,2015-05-04,2015-05-07,10,8.0,4,Kontra K,Four Music,Aus dem Schatten ins Licht,hiphop-details-265451,https://www.offiziellecharts.de/hiphop-details-265451,/templates/gfktemplate/images/cover/265451_a.jpg,7
2015-05-04,2015-05-04,2015-05-07,11,2.0,2,Denyo,BMG Rights,Derbe,hiphop-details-267226,https://www.offiziellecharts.de/hiphop-details-267226,/templates/gfktemplate/images/cover/267226_a.jpg,2
2015-05-04,2015-05-04,2015-05-07,12,10.0,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,7
2015-05-04,2015-05-04,2015-05-07,13,9.0,2,Bushido,Bushido,Carlo Cokxxx Nutten 3,hiphop-details-2000128,https://www.offiziellecharts.de/hiphop-details-2000128,/templates/gfktemplate/images/cover/2000128_a.jpg,7
2015-05-04,2015-05-04,2015-05-07,14,11.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,7
2015-05-04,2015-05-04,2015-05-07,15,13.0,13,Drake,Motown,If You're Reading This It's Too Late,hiphop-details-267214,https://www.offiziellecharts.de/hiphop-details-267214,/templates/gfktemplate/images/cover/267214_a.jpg,2
2015-05-04,2015-05-04,2015-05-07,16,15.0,12,Cro,Chimperator Productions,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,7
2015-05-04,2015-05-04,2015-05-07,17,12.0,12,Alligatoah,Trailerpark Recordings,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,6
2015-05-04,2015-05-04,2015-05-07,18,14.0,10,Chris Brown & Tyga,RCA International,Fan Of A Fan The Album,hiphop-details-266631,https://www.offiziellecharts.de/hiphop-details-266631,/templates/gfktemplate/images/cover/266631_a.jpg,5
2015-05-04,2015-05-04,2015-05-07,19,16.0,15,Kollegah,Selfmade Records,King,hiphop-details-244117,https://www.offiziellecharts.de/hiphop-details-244117,/templates/gfktemplate/images/cover/244117_a.jpg,7
2015-05-04,2015-05-04,2015-05-07,20,18.0,10,Trailerpark,Trailerpark Recordings,Crackstreet Boys 3,hiphop-details-262544,https://www.offiziellecharts.de/hiphop-details-262544,/templates/gfktemplate/images/cover/262544_a.jpg,7
2015-05-11,2015-05-08,2015-05-14,1,,1,Xatar,Alles Oder Nix Records,Baba aller Babas,hiphop-details-272271,https://www.offiziellecharts.de/hiphop-details-272271,/templates/gfktemplate/images/cover/272271_a.jpg,1
2015-05-11,2015-05-08,2015-05-14,2,3.0,1,SpongeBOZZ,Bikini Bottom Mafia,Planktonweed Tape,hiphop-details-268829,https://www.offiziellecharts.de/hiphop-details-268829,/templates/gfktemplate/images/cover/268829_a.jpg,3
2015-05-11,2015-05-08,2015-05-14,3,2.0,2,DAT ADAM,Recordjet,Chrome,hiphop-details-274074,https://www.offiziellecharts.de/hiphop-details-274074,/templates/gfktemplate/images/cover/274074_a.jpg,2
2015-05-11,2015-05-08,2015-05-14,4,4.0,1,Farid Bang,Banger Musik,Asphalt Massaka 3,hiphop-details-268909,https://www.offiziellecharts.de/hiphop-details-268909,/templates/gfktemplate/images/cover/268909_a.jpg,6
2015-05-11,2015-05-08,2015-05-14,5,1.0,1,Weekend,Chimperator Productions,Für immer Wochenende,hiphop-details-271608,https://www.offiziellecharts.de/hiphop-details-271608,/templates/gfktemplate/images/cover/271608_a.jpg,2
2015-05-11,2015-05-08,2015-05-14,6,10.0,4,Kontra K,Four Music,Aus dem Schatten ins Licht,hiphop-details-265451,https://www.offiziellecharts.de/hiphop-details-265451,/templates/gfktemplate/images/cover/265451_a.jpg,8
2015-05-11,2015-05-08,2015-05-14,7,5.0,1,Die Orsons,Universal Domestic Vertigo,What's Goes?,hiphop-details-268723,https://www.offiziellecharts.de/hiphop-details-268723,/templates/gfktemplate/images/cover/268723_a.jpg,7
2015-05-11,2015-05-08,2015-05-14,8,12.0,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,8
2015-05-11,2015-05-08,2015-05-14,9,,7,Kid Ink,RCA International,Full Speed,hiphop-details-263701,https://www.offiziellecharts.de/hiphop-details-263701,/templates/gfktemplate/images/cover/263701_a.jpg,7
2015-05-11,2015-05-08,2015-05-14,10,9.0,2,Olexesh,385ideal,Masta,hiphop-details-270057,https://www.offiziellecharts.de/hiphop-details-270057,/templates/gfktemplate/images/cover/270057_a.jpg,6
2015-05-11,2015-05-08,2015-05-14,11,8.0,1,Liont,Takeover Ent.,Löwenkind,hiphop-details-266561,https://www.offiziellecharts.de/hiphop-details-266561,/templates/gfktemplate/images/cover/266561_a.jpg,5
2015-05-11,2015-05-08,2015-05-14,12,13.0,2,Bushido,Bushido,Carlo Cokxxx Nutten 3,hiphop-details-2000128,https://www.offiziellecharts.de/hiphop-details-2000128,/templates/gfktemplate/images/cover/2000128_a.jpg,8
2015-05-11,2015-05-08,2015-05-14,13,6.0,4,Yelawolf,Interscope,Love Story,hiphop-details-271433,https://www.offiziellecharts.de/hiphop-details-271433,/templates/gfktemplate/images/cover/271433_a.jpg,3
2015-05-11,2015-05-08,2015-05-14,14,18.0,10,Chris Brown & Tyga,RCA International,Fan Of A Fan The Album,hiphop-details-266631,https://www.offiziellecharts.de/hiphop-details-266631,/templates/gfktemplate/images/cover/266631_a.jpg,6
2015-05-11,2015-05-08,2015-05-14,15,14.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,8
2015-05-11,2015-05-08,2015-05-14,16,19.0,15,Kollegah,Selfmade Records,King,hiphop-details-244117,https://www.offiziellecharts.de/hiphop-details-244117,/templates/gfktemplate/images/cover/244117_a.jpg,8
2015-05-11,2015-05-08,2015-05-14,17,11.0,2,Denyo,BMG Rights,Derbe,hiphop-details-267226,https://www.offiziellecharts.de/hiphop-details-267226,/templates/gfktemplate/images/cover/267226_a.jpg,3
2015-05-11,2015-05-08,2015-05-14,18,,9,Kool Savas,Essah Entertainment,Märtyrer,hiphop-details-258771,https://www.offiziellecharts.de/hiphop-details-258771,/templates/gfktemplate/images/cover/258771_a.jpg,5
2015-05-11,2015-05-08,2015-05-14,19,16.0,12,Cro,Chimperator Productions,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,8
2015-05-11,2015-05-08,2015-05-14,20,,18,Casper,Four Music,Hinterland,hiphop-details-222724,https://www.offiziellecharts.de/hiphop-details-222724,/templates/gfktemplate/images/cover/222724_a.jpg,3
2015-05-18,2015-05-15,2015-05-21,1,,1,Genetikk,Selfmade Records,Achter Tag,hiphop-details-272551,https://www.offiziellecharts.de/hiphop-details-272551,/templates/gfktemplate/images/cover/272551_a.jpg,1
2015-05-18,2015-05-15,2015-05-21,2,,2,Lance Butters,Four Music,Blaow,hiphop-details-271618,https://www.offiziellecharts.de/hiphop-details-271618,/templates/gfktemplate/images/cover/271618_a.jpg,1
2015-05-18,2015-05-15,2015-05-21,3,1.0,1,Xatar,Alles Oder Nix Records,Baba aller Babas,hiphop-details-272271,https://www.offiziellecharts.de/hiphop-details-272271,/templates/gfktemplate/images/cover/272271_a.jpg,2
2015-05-18,2015-05-15,2015-05-21,4,2.0,1,SpongeBOZZ,Bikini Bottom Mafia,Planktonweed Tape,hiphop-details-268829,https://www.offiziellecharts.de/hiphop-details-268829,/templates/gfktemplate/images/cover/268829_a.jpg,4
2015-05-18,2015-05-15,2015-05-21,5,,5,Sadi Gent,Bombenprodukt,Mintgold,hiphop-details-273996,https://www.offiziellecharts.de/hiphop-details-273996,/templates/gfktemplate/images/cover/273996_a.jpg,1
2015-05-18,2015-05-15,2015-05-21,6,3.0,2,DAT ADAM,Recordjet,Chrome,hiphop-details-274074,https://www.offiziellecharts.de/hiphop-details-274074,/templates/gfktemplate/images/cover/274074_a.jpg,3
2015-05-18,2015-05-15,2015-05-21,7,4.0,1,Farid Bang,Banger Musik,Asphalt Massaka 3,hiphop-details-268909,https://www.offiziellecharts.de/hiphop-details-268909,/templates/gfktemplate/images/cover/268909_a.jpg,7
2015-05-18,2015-05-15,2015-05-21,8,5.0,1,Weekend,Chimperator Productions,Für immer Wochenende,hiphop-details-271608,https://www.offiziellecharts.de/hiphop-details-271608,/templates/gfktemplate/images/cover/271608_a.jpg,3
2015-05-18,2015-05-15,2015-05-21,9,6.0,4,Kontra K,Four Music,Aus dem Schatten ins Licht,hiphop-details-265451,https://www.offiziellecharts.de/hiphop-details-265451,/templates/gfktemplate/images/cover/265451_a.jpg,9
2015-05-18,2015-05-15,2015-05-21,10,7.0,1,Die Orsons,Universal Domestic Vertigo,What's Goes?,hiphop-details-268723,https://www.offiziellecharts.de/hiphop-details-268723,/templates/gfktemplate/images/cover/268723_a.jpg,8
2015-05-18,2015-05-15,2015-05-21,11,8.0,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,9
2015-05-18,2015-05-15,2015-05-21,12,12.0,2,Bushido,Bushido,Carlo Cokxxx Nutten 3,hiphop-details-2000128,https://www.offiziellecharts.de/hiphop-details-2000128,/templates/gfktemplate/images/cover/2000128_a.jpg,9
2015-05-18,2015-05-15,2015-05-21,13,15.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,9
2015-05-18,2015-05-15,2015-05-21,14,10.0,2,Olexesh,385ideal,Masta,hiphop-details-270057,https://www.offiziellecharts.de/hiphop-details-270057,/templates/gfktemplate/images/cover/270057_a.jpg,7
2015-05-18,2015-05-15,2015-05-21,15,9.0,7,Kid Ink,RCA International,Full Speed,hiphop-details-263701,https://www.offiziellecharts.de/hiphop-details-263701,/templates/gfktemplate/images/cover/263701_a.jpg,8
2015-05-18,2015-05-15,2015-05-21,16,14.0,10,Chris Brown & Tyga,RCA International,Fan Of A Fan The Album,hiphop-details-266631,https://www.offiziellecharts.de/hiphop-details-266631,/templates/gfktemplate/images/cover/266631_a.jpg,7
2015-05-18,2015-05-15,2015-05-21,17,,12,Alligatoah,Trailerpark Recordings,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,7
2015-05-18,2015-05-15,2015-05-21,18,11.0,1,Liont,Takeover Ent.,Löwenkind,hiphop-details-266561,https://www.offiziellecharts.de/hiphop-details-266561,/templates/gfktemplate/images/cover/266561_a.jpg,6
2015-05-18,2015-05-15,2015-05-21,19,,19,Genetikk,Selfmade Records,D.N.A.,hiphop-details-219132,https://www.offiziellecharts.de/hiphop-details-219132,/templates/gfktemplate/images/cover/219132_a.jpg,1
2015-05-18,2015-05-15,2015-05-21,20,20.0,18,Casper,Four Music,Hinterland,hiphop-details-222724,https://www.offiziellecharts.de/hiphop-details-222724,/templates/gfktemplate/images/cover/222724_a.jpg,4
2015-05-25,2015-05-22,2015-05-28,1,1.0,1,Genetikk,Selfmade Records,Achter Tag,hiphop-details-272551,https://www.offiziellecharts.de/hiphop-details-272551,/templates/gfktemplate/images/cover/272551_a.jpg,2
2015-05-25,2015-05-22,2015-05-28,2,,2,Bass Sultan Hengzt,No Limits,Musik Wegen Weibaz,hiphop-details-273997,https://www.offiziellecharts.de/hiphop-details-273997,/templates/gfktemplate/images/cover/273997_a.jpg,1
2015-05-25,2015-05-22,2015-05-28,3,2.0,2,Lance Butters,Four Music,Blaow,hiphop-details-271618,https://www.offiziellecharts.de/hiphop-details-271618,/templates/gfktemplate/images/cover/271618_a.jpg,2
2015-05-25,2015-05-22,2015-05-28,4,4.0,1,SpongeBOZZ,Bikini Bottom Mafia,Planktonweed Tape,hiphop-details-268829,https://www.offiziellecharts.de/hiphop-details-268829,/templates/gfktemplate/images/cover/268829_a.jpg,5
2015-05-25,2015-05-22,2015-05-28,5,3.0,1,Xatar,Alles Oder Nix Records,Baba aller Babas,hiphop-details-272271,https://www.offiziellecharts.de/hiphop-details-272271,/templates/gfktemplate/images/cover/272271_a.jpg,3
2015-05-25,2015-05-22,2015-05-28,6,7.0,1,Farid Bang,Banger Musik,Asphalt Massaka 3,hiphop-details-268909,https://www.offiziellecharts.de/hiphop-details-268909,/templates/gfktemplate/images/cover/268909_a.jpg,8
2015-05-25,2015-05-22,2015-05-28,7,6.0,2,DAT ADAM,Recordjet,Chrome,hiphop-details-274074,https://www.offiziellecharts.de/hiphop-details-274074,/templates/gfktemplate/images/cover/274074_a.jpg,4
2015-05-25,2015-05-22,2015-05-28,8,10.0,1,Die Orsons,Universal Domestic Vertigo,What's Goes?,hiphop-details-268723,https://www.offiziellecharts.de/hiphop-details-268723,/templates/gfktemplate/images/cover/268723_a.jpg,9
2015-05-25,2015-05-22,2015-05-28,9,11.0,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,10
2015-05-25,2015-05-22,2015-05-28,10,9.0,4,Kontra K,Four Music,Aus dem Schatten ins Licht,hiphop-details-265451,https://www.offiziellecharts.de/hiphop-details-265451,/templates/gfktemplate/images/cover/265451_a.jpg,10
2015-05-25,2015-05-22,2015-05-28,11,,11,Isar,Dreh am Rad,Streifzug,hiphop-details-275336,https://www.offiziellecharts.de/hiphop-details-275336,/templates/gfktemplate/images/cover/275336_a.jpg,1
2015-05-25,2015-05-22,2015-05-28,12,12.0,2,Bushido,Bushido,Carlo Cokxxx Nutten 3,hiphop-details-2000128,https://www.offiziellecharts.de/hiphop-details-2000128,/templates/gfktemplate/images/cover/2000128_a.jpg,10
2015-05-25,2015-05-22,2015-05-28,13,13.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,10
2015-05-25,2015-05-22,2015-05-28,14,8.0,1,Weekend,Chimperator Productions,Für immer Wochenende,hiphop-details-271608,https://www.offiziellecharts.de/hiphop-details-271608,/templates/gfktemplate/images/cover/271608_a.jpg,4
2015-05-25,2015-05-22,2015-05-28,15,18.0,1,Liont,Takeover Ent.,Löwenkind,hiphop-details-266561,https://www.offiziellecharts.de/hiphop-details-266561,/templates/gfktemplate/images/cover/266561_a.jpg,7
2015-05-25,2015-05-22,2015-05-28,16,14.0,2,Olexesh,385ideal,Masta,hiphop-details-270057,https://www.offiziellecharts.de/hiphop-details-270057,/templates/gfktemplate/images/cover/270057_a.jpg,8
2015-05-25,2015-05-22,2015-05-28,17,17.0,12,Alligatoah,Trailerpark,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,8
2015-05-25,2015-05-22,2015-05-28,18,20.0,18,Casper,Four Music,Hinterland,hiphop-details-222724,https://www.offiziellecharts.de/hiphop-details-222724,/templates/gfktemplate/images/cover/222724_a.jpg,5
2015-05-25,2015-05-22,2015-05-28,19,,12,Cro,Chimperator Productions,Raop,hiphop-details-200472,https://www.offiziellecharts.de/hiphop-details-200472,/templates/gfktemplate/images/cover/200472_a.jpg,9
2015-05-25,2015-05-22,2015-05-28,20,,10,Trailerpark,Trailerpark,Crackstreet Boys 3,hiphop-details-262544,https://www.offiziellecharts.de/hiphop-details-262544,/templates/gfktemplate/images/cover/262544_a.jpg,8
2015-06-01,2015-05-29,2015-06-04,1,,1,SDP,Berliner Plattenbau,Zurück in die Zukunst,hiphop-details-272549,https://www.offiziellecharts.de/hiphop-details-272549,/templates/gfktemplate/images/cover/272549_a.jpg,1
2015-06-01,2015-05-29,2015-06-04,2,1.0,1,Genetikk,Selfmade Records,Achter Tag,hiphop-details-272551,https://www.offiziellecharts.de/hiphop-details-272551,/templates/gfktemplate/images/cover/272551_a.jpg,3
2015-06-01,2015-05-29,2015-06-04,3,4.0,1,SpongeBOZZ,Bikini Bottom Mafia,Planktonweed Tape,hiphop-details-268829,https://www.offiziellecharts.de/hiphop-details-268829,/templates/gfktemplate/images/cover/268829_a.jpg,6
2015-06-01,2015-05-29,2015-06-04,4,,4,dicht & ergreifend,Zipfe Adam Records,Dampf der Giganten,hiphop-details-277114,https://www.offiziellecharts.de/hiphop-details-277114,/templates/gfktemplate/images/cover/277114_a.jpg,1
2015-06-01,2015-05-29,2015-06-04,5,5.0,1,Xatar,Alles Oder Nix Records,Baba aller Babas,hiphop-details-272271,https://www.offiziellecharts.de/hiphop-details-272271,/templates/gfktemplate/images/cover/272271_a.jpg,4
2015-06-01,2015-05-29,2015-06-04,6,3.0,2,Lance Butters,Four Music,Blaow,hiphop-details-271618,https://www.offiziellecharts.de/hiphop-details-271618,/templates/gfktemplate/images/cover/271618_a.jpg,3
2015-06-01,2015-05-29,2015-06-04,7,6.0,1,Farid Bang,Banger Musik,Asphalt Massaka 3,hiphop-details-268909,https://www.offiziellecharts.de/hiphop-details-268909,/templates/gfktemplate/images/cover/268909_a.jpg,9
2015-06-01,2015-05-29,2015-06-04,8,7.0,2,DAT ADAM,Recordjet,Chrome,hiphop-details-274074,https://www.offiziellecharts.de/hiphop-details-274074,/templates/gfktemplate/images/cover/274074_a.jpg,5
2015-06-01,2015-05-29,2015-06-04,9,10.0,4,Kontra K,Four Music,Aus dem Schatten ins Licht,hiphop-details-265451,https://www.offiziellecharts.de/hiphop-details-265451,/templates/gfktemplate/images/cover/265451_a.jpg,11
2015-06-01,2015-05-29,2015-06-04,10,13.0,5,Cro,Chimperator Productions,Melodie,hiphop-details-244998,https://www.offiziellecharts.de/hiphop-details-244998,/templates/gfktemplate/images/cover/244998_a.jpg,11
2015-06-01,2015-05-29,2015-06-04,11,2.0,2,Bass Sultan Hengzt,No Limits,Musik Wegen Weibaz,hiphop-details-273997,https://www.offiziellecharts.de/hiphop-details-273997,/templates/gfktemplate/images/cover/273997_a.jpg,2
2015-06-01,2015-05-29,2015-06-04,12,9.0,2,Kendrick Lamar,Interscope,To Pimp A Butterfly,hiphop-details-270138,https://www.offiziellecharts.de/hiphop-details-270138,/templates/gfktemplate/images/cover/270138_a.jpg,11
2015-06-01,2015-05-29,2015-06-04,13,12.0,2,Bushido,Bushido,Carlo Cokxxx Nutten 3,hiphop-details-2000128,https://www.offiziellecharts.de/hiphop-details-2000128,/templates/gfktemplate/images/cover/2000128_a.jpg,11
2015-06-01,2015-05-29,2015-06-04,14,8.0,1,Die Orsons,Universal Domestic Vertigo,What's Goes?,hiphop-details-268723,https://www.offiziellecharts.de/hiphop-details-268723,/templates/gfktemplate/images/cover/268723_a.jpg,10
2015-06-01,2015-05-29,2015-06-04,15,17.0,12,Alligatoah,Trailerpark,Triebwerke,hiphop-details-221567,https://www.offiziellecharts.de/hiphop-details-221567,/templates/gfktemplate/images/cover/221567_a.jpg,9
